Entity,Code,Day,p_avg_all_ages
Slovakia,SVK,2020-06-21,-5.88
Slovakia,SVK,2020-06-28,1.12
Slovakia,SVK,2020-07-05,4.76
Slovakia,SVK,2020-07-12,3.29
Slovakia,SVK,2020-07-19,-0.04
Slovakia,SVK,2020-07-26,-6.49
Slovakia,SVK,2020-08-02,0.92
Slovakia,SVK,2020-08-09,10.45
Slovakia,SVK,2020-08-16,0.23
Slovakia,SVK,2020-08-23,2.7
Slovakia,SVK,2020-08-30,7.21
Slovakia,SVK,2020-09-06,2.47
Slovakia,SVK,2020-09-13,8.89
Slovakia,SVK,2020-09-20,-1.55
Slovakia,SVK,2020-09-27,5.13
Slovakia,SVK,2020-10-04,14.72
Slovakia,SVK,2020-10-11,8.91
Slovakia,SVK,2020-10-18,19.16
Slovakia,SVK,2020-10-25,30.1
Slovakia,SVK,2020-11-01,36.23
Slovakia,SVK,2020-11-08,42.73
Slovakia,SVK,2020-11-15,40.31
Slovakia,SVK,2020-11-22,35.96
Slovakia,SVK,2020-11-29,41.34
Slovakia,SVK,2020-12-06,49.35
Slovakia,SVK,2020-12-13,53.52
Slovakia,SVK,2020-12-20,48.67
Slovakia,SVK,2020-12-27,64.07
Slovakia,SVK,2021-01-03,87.32
Slovakia,SVK,2021-01-10,80.27
Slovakia,SVK,2021-01-17,83.54
Slovakia,SVK,2021-01-24,66.25
Slovakia,SVK,2021-01-31,69.86
Slovakia,SVK,2021-02-07,62.74
Slovakia,SVK,2021-02-14,74.38
Slovakia,SVK,2021-02-21,69.05
Slovakia,SVK,2021-02-28,64.96
Slovakia,SVK,2021-03-07,56.85
Slovakia,SVK,2021-03-14,55.62
Slovakia,SVK,2021-03-21,52.21
Slovakia,SVK,2021-03-28,46.69
Slovakia,SVK,2021-04-04,39.53
Slovakia,SVK,2021-04-11,31.2
Slovakia,SVK,2021-04-18,25.19
Slovakia,SVK,2021-04-25,24.7
Slovakia,SVK,2021-05-02,15.58
Slovakia,SVK,2021-05-09,15.71
Slovakia,SVK,2021-05-16,17.98
Slovakia,SVK,2021-05-23,5.8
Slovakia,SVK,2021-05-30,0.15
Slovakia,SVK,2021-06-06,4.97
Slovakia,SVK,2021-06-13,8.44
Slovakia,SVK,2021-06-20,7.8
Slovakia,SVK,2021-06-27,14.11
Slovakia,SVK,2021-07-04,4.47
Slovakia,SVK,2021-07-11,5.4
Slovakia,SVK,2021-07-18,6.05
Slovakia,SVK,2021-07-25,-5.53
Slovakia,SVK,2021-08-01,0.35
Slovakia,SVK,2021-08-08,-2.36
Slovakia,SVK,2021-08-15,1.02
Slovakia,SVK,2021-08-22,5.22
Slovakia,SVK,2021-08-29,-4.47
Slovakia,SVK,2021-09-05,4.38
Slovakia,SVK,2021-09-12,10.09
Slovakia,SVK,2021-09-19,20.26
Slovakia,SVK,2021-09-26,17.97
Slovakia,SVK,2021-10-03,11.28
Slovakia,SVK,2021-10-10,22.7
Slovakia,SVK,2021-10-17,22.23
Slovakia,SVK,2021-10-24,29.55
Slovakia,SVK,2021-10-31,47.84
Slovakia,SVK,2021-11-07,50.53
Slovakia,SVK,2021-11-14,66.37
Slovakia,SVK,2021-11-21,84.37
Slovakia,SVK,2021-11-28,90.7
Slovakia,SVK,2021-12-05,90.64
Slovakia,SVK,2021-12-12,94.32
Slovakia,SVK,2021-12-19,73.78
Slovakia,SVK,2021-12-26,46.83
Slovakia,SVK,2022-01-02,36.62
Slovakia,SVK,2022-01-09,21.85
Slovakia,SVK,2022-01-16,9.69
Slovakia,SVK,2022-01-23,1.75
Slovakia,SVK,2022-01-30,1.17
Slovakia,SVK,2022-02-06,2.7
Slovakia,SVK,2022-02-13,2.23
Slovakia,SVK,2022-02-20,14.86
Slovakia,SVK,2022-02-27,10.42
Slovakia,SVK,2022-03-06,17.07
Slovakia,SVK,2022-03-13,19.07
Slovakia,SVK,2022-03-20,23.71
Slovakia,SVK,2022-03-27,20.39
Slovakia,SVK,2022-04-03,20.41
Slovakia,SVK,2022-04-10,18.7
Slovakia,SVK,2022-04-17,3.96
Slovakia,SVK,2022-04-24,9.87
Slovakia,SVK,2022-05-01,10.92
Slovakia,SVK,2022-05-08,9.27
Slovakia,SVK,2022-05-15,6.56
Slovakia,SVK,2022-05-22,3.37
Slovakia,SVK,2022-05-29,0.56
Slovakia,SVK,2022-06-05,11.37
Slovakia,SVK,2022-06-12,10.39
Slovakia,SVK,2022-06-19,-4.13
Slovakia,SVK,2022-06-26,10.66
Slovakia,SVK,2022-07-03,19.25
Slovakia,SVK,2022-07-10,3.58
Slovakia,SVK,2022-07-17,5.52
Slovakia,SVK,2022-07-24,23.47
Slovakia,SVK,2022-07-31,6.21
Slovakia,SVK,2022-08-07,9.22
Slovakia,SVK,2022-08-14,11.49
Slovakia,SVK,2022-08-21,16.15
Slovakia,SVK,2022-08-28,15.75
Slovakia,SVK,2022-09-04,3.12
Slovakia,SVK,2022-09-11,7.55
Slovakia,SVK,2022-09-18,1.41
Slovakia,SVK,2022-09-25,7.95
Slovakia,SVK,2022-10-02,15.21
Slovakia,SVK,2022-10-09,13.2
Slovakia,SVK,2022-10-16,12.37
Slovakia,SVK,2022-10-23,9.76
Slovakia,SVK,2022-10-30,15.21
Slovakia,SVK,2022-11-06,12.12
Slovakia,SVK,2022-11-13,3
Slovakia,SVK,2022-11-20,5.21
Slovakia,SVK,2022-11-27,12.26
Slovakia,SVK,2022-12-04,1.37
Slovakia,SVK,2022-12-11,16.47
Slovakia,SVK,2022-12-18,25.44
Slovakia,SVK,2022-12-25,28.61
Slovakia,SVK,2023-01-01,24.18
Slovakia,SVK,2023-01-08,9.94
Slovakia,SVK,2023-01-15,2
Slovakia,SVK,2023-01-22,-4
Slovakia,SVK,2023-01-29,-8.74
Slovakia,SVK,2023-02-05,-11.79
Slovakia,SVK,2023-02-12,-10.76
Slovakia,SVK,2023-02-19,-12.91
Slovakia,SVK,2023-02-26,-8.49
Slovakia,SVK,2023-03-05,-7.35
Slovakia,SVK,2023-03-12,-1.52
Slovakia,SVK,2023-03-19,3.29
Slovakia,SVK,2023-03-26,3.54
Slovakia,SVK,2023-04-02,1.01
Slovakia,SVK,2023-04-09,-4.04
Slovakia,SVK,2023-04-16,1.19
Slovakia,SVK,2023-04-23,-1.07
Slovakia,SVK,2023-04-30,0.12
Slovakia,SVK,2023-05-07,-4.31
Slovakia,SVK,2023-05-14,-2.24
Slovakia,SVK,2023-05-21,-7.86
Slovakia,SVK,2023-05-28,6.91
Slovakia,SVK,2023-06-04,-4.26
Slovakia,SVK,2023-06-11,2.47
Slovakia,SVK,2023-06-18,-0.53
Slovakia,SVK,2023-06-25,6.57
Slovakia,SVK,2023-07-02,1.55
Slovakia,SVK,2023-07-09,2.3
Slovakia,SVK,2023-07-16,5.94
Slovakia,SVK,2023-07-23,0.27
Slovakia,SVK,2023-07-30,-9.81
Slovakia,SVK,2023-08-06,-5.23
Slovakia,SVK,2023-08-13,-9.77
Slovakia,SVK,2023-08-20,3.56
Slovakia,SVK,2023-08-27,12.86
Slovakia,SVK,2023-09-03,-2.01
Slovakia,SVK,2023-09-10,2.26
Slovakia,SVK,2023-09-17,3.52
Slovakia,SVK,2023-09-24,-3.19
Slovakia,SVK,2023-10-01,-3.95
Slovakia,SVK,2023-10-08,-6.31
Slovakia,SVK,2023-10-15,5.04
Slovakia,SVK,2023-10-22,5.11
Slovakia,SVK,2023-10-29,10.83
Slovakia,SVK,2023-11-05,2.72
Slovakia,SVK,2023-11-12,1.21
Slovakia,SVK,2023-11-19,3.02
Slovakia,SVK,2023-11-26,10.37
Slovakia,SVK,2023-12-03,16.54
Slovakia,SVK,2023-12-10,17.7
Slovakia,SVK,2023-12-17,14.97
Slovakia,SVK,2023-12-24,10.95
Slovakia,SVK,2023-12-31,8.35
Slovenia,SVN,2020-01-05,-4.89
Slovenia,SVN,2020-01-12,-6.62
Slovenia,SVN,2020-01-19,-7.69
Slovenia,SVN,2020-01-26,-4.29
Slovenia,SVN,2020-02-02,-2.34
Slovenia,SVN,2020-02-09,-2.18
Slovenia,SVN,2020-02-16,8.66
Slovenia,SVN,2020-02-23,-2.73
Slovenia,SVN,2020-03-01,-6.22
Slovenia,SVN,2020-03-08,3.91
Slovenia,SVN,2020-03-15,-0.55
Slovenia,SVN,2020-03-22,5.88
Slovenia,SVN,2020-03-29,-8.28
Slovenia,SVN,2020-04-05,-4.58
Slovenia,SVN,2020-04-12,14.97
Slovenia,SVN,2020-04-19,8.47
Slovenia,SVN,2020-04-26,3.27
Slovenia,SVN,2020-05-03,-2.25
Slovenia,SVN,2020-05-10,5.66
Slovenia,SVN,2020-05-17,-0.23
Slovenia,SVN,2020-05-24,14.54
Slovenia,SVN,2020-05-31,-5.61
Slovenia,SVN,2020-06-07,-0.4
Slovenia,SVN,2020-06-14,11.01
Slovenia,SVN,2020-06-21,8.28
Slovenia,SVN,2020-06-28,25.46
Slovenia,SVN,2020-07-05,4.74
Slovenia,SVN,2020-07-12,-4.65
Slovenia,SVN,2020-07-19,-0.68
Slovenia,SVN,2020-07-26,0.6
Slovenia,SVN,2020-08-02,11.58
Slovenia,SVN,2020-08-09,5.84
Slovenia,SVN,2020-08-16,11.11
Slovenia,SVN,2020-08-23,-1.73
Slovenia,SVN,2020-08-30,-5.01
Slovenia,SVN,2020-09-06,10.32
Slovenia,SVN,2020-09-13,9.72
Slovenia,SVN,2020-09-20,16.56
Slovenia,SVN,2020-09-27,1.03
Slovenia,SVN,2020-10-04,9.75
Slovenia,SVN,2020-10-11,8.7
Slovenia,SVN,2020-10-18,18.61
Slovenia,SVN,2020-10-25,34.34
Slovenia,SVN,2020-11-01,59.95
Slovenia,SVN,2020-11-08,67.2
Slovenia,SVN,2020-11-15,89.88
Slovenia,SVN,2020-11-22,96.4
Slovenia,SVN,2020-11-29,112.67
Slovenia,SVN,2020-12-06,99.65
Slovenia,SVN,2020-12-13,92.53
Slovenia,SVN,2020-12-20,76.34
Slovenia,SVN,2020-12-27,67.15
Slovenia,SVN,2021-01-03,60.82
Slovenia,SVN,2021-01-10,37.23
Slovenia,SVN,2021-01-17,36.78
Slovenia,SVN,2021-01-24,26.88
Slovenia,SVN,2021-01-31,11.49
Slovenia,SVN,2021-02-07,7.92
Slovenia,SVN,2021-02-14,-5.23
Slovenia,SVN,2021-02-21,-7.36
Slovenia,SVN,2021-02-28,3.66
Slovenia,SVN,2021-03-07,-3.83
Slovenia,SVN,2021-03-14,8.56
Slovenia,SVN,2021-03-21,1.05
Slovenia,SVN,2021-03-28,1.34
Slovenia,SVN,2021-04-04,3.95
Slovenia,SVN,2021-04-11,1.15
Slovenia,SVN,2021-04-18,14.15
Slovenia,SVN,2021-04-25,14.73
Slovenia,SVN,2021-05-02,0.9
Slovenia,SVN,2021-05-09,7.08
Slovenia,SVN,2021-05-16,11.2
Slovenia,SVN,2021-05-23,14.99
Slovenia,SVN,2021-05-30,10.29
Slovenia,SVN,2021-06-06,18.42
Slovenia,SVN,2021-06-13,12.3
Slovenia,SVN,2021-06-20,16.61
Slovenia,SVN,2021-06-27,10.31
Slovenia,SVN,2021-07-04,17.77
Slovenia,SVN,2021-07-11,-3.44
Slovenia,SVN,2021-07-18,-1.45
Slovenia,SVN,2021-07-25,-6.32
Slovenia,SVN,2021-08-01,2.24
Slovenia,SVN,2021-08-08,-6.3
Slovenia,SVN,2021-08-15,0.97
Slovenia,SVN,2021-08-22,-7.31
Slovenia,SVN,2021-08-29,-7.02
Slovenia,SVN,2021-09-05,11.42
Slovenia,SVN,2021-09-12,24.63
Slovenia,SVN,2021-09-19,13.07
Slovenia,SVN,2021-09-26,17.11
Slovenia,SVN,2021-10-03,23.29
Slovenia,SVN,2021-10-10,9.75
Slovenia,SVN,2021-10-17,18.65
Slovenia,SVN,2021-10-24,26.68
Slovenia,SVN,2021-10-31,22.06
Slovenia,SVN,2021-11-07,46.77
Slovenia,SVN,2021-11-14,56.75
Slovenia,SVN,2021-11-21,50.82
Slovenia,SVN,2021-11-28,45.62
Slovenia,SVN,2021-12-05,58.16
Slovenia,SVN,2021-12-12,31.61
Slovenia,SVN,2021-12-19,22.79
Slovenia,SVN,2021-12-26,17.81
Slovenia,SVN,2022-01-02,20.37
Slovenia,SVN,2022-01-09,7.11
Slovenia,SVN,2022-01-16,8.29
Slovenia,SVN,2022-01-23,-0.6
Slovenia,SVN,2022-01-30,1.6
Slovenia,SVN,2022-02-06,21.46
Slovenia,SVN,2022-02-13,18.52
Slovenia,SVN,2022-02-20,21.65
Slovenia,SVN,2022-02-27,3
Slovenia,SVN,2022-03-06,6.18
Slovenia,SVN,2022-03-13,16.63
Slovenia,SVN,2022-03-20,4.92
Slovenia,SVN,2022-03-27,3.25
Slovenia,SVN,2022-04-03,2.3
Slovenia,SVN,2022-04-10,7.13
Slovenia,SVN,2022-04-17,16.59
Slovenia,SVN,2022-04-24,10.47
Slovenia,SVN,2022-05-01,8.54
Slovenia,SVN,2022-05-08,5.44
Slovenia,SVN,2022-05-15,9.54
Slovenia,SVN,2022-05-22,10.48
Slovenia,SVN,2022-05-29,4.07
Slovenia,SVN,2022-06-05,8.98
Slovenia,SVN,2022-06-12,5.95
Slovenia,SVN,2022-06-19,8.95
Slovenia,SVN,2022-06-26,8.28
Slovenia,SVN,2022-07-03,27
Slovenia,SVN,2022-07-10,7.85
Slovenia,SVN,2022-07-17,10.47
Slovenia,SVN,2022-07-24,29.51
Slovenia,SVN,2022-07-31,3.6
Slovenia,SVN,2022-08-07,18.68
Slovenia,SVN,2022-08-14,23.86
Slovenia,SVN,2022-08-21,14.51
Slovenia,SVN,2022-08-28,6.63
Slovenia,SVN,2022-09-04,-8.08
Slovenia,SVN,2022-09-11,5.84
Slovenia,SVN,2022-09-18,9.72
Slovenia,SVN,2022-09-25,-1.44
Slovenia,SVN,2022-10-02,17.01
Slovenia,SVN,2022-10-09,10.82
Slovenia,SVN,2022-10-16,7.39
Slovenia,SVN,2022-10-23,5.16
Slovenia,SVN,2022-10-30,2.98
Slovenia,SVN,2022-11-06,9.68
Slovenia,SVN,2022-11-13,2.89
Slovenia,SVN,2022-11-20,14.34
Slovenia,SVN,2022-11-27,23.05
Slovenia,SVN,2022-12-04,17.62
Slovenia,SVN,2022-12-11,19.39
Slovenia,SVN,2022-12-18,21.32
Slovenia,SVN,2022-12-25,39.2
Slovenia,SVN,2023-01-01,33.28
Slovenia,SVN,2023-01-08,21.83
Slovenia,SVN,2023-01-15,10.48
Slovenia,SVN,2023-01-22,12.49
Slovenia,SVN,2023-01-29,-11.65
Slovenia,SVN,2023-02-05,-3.36
Slovenia,SVN,2023-02-12,-9.15
Slovenia,SVN,2023-02-19,1.08
Slovenia,SVN,2023-02-26,0.79
Slovenia,SVN,2023-03-05,-7.31
Slovenia,SVN,2023-03-12,-0.24
Slovenia,SVN,2023-03-19,-8.06
Slovenia,SVN,2023-03-26,5.88
Slovenia,SVN,2023-04-02,-9.22
Slovenia,SVN,2023-04-09,-2.84
Slovenia,SVN,2023-04-16,1.41
Slovenia,SVN,2023-04-23,1.95
Slovenia,SVN,2023-04-30,0.37
Slovenia,SVN,2023-05-07,8.18
Slovenia,SVN,2023-05-14,10.65
Slovenia,SVN,2023-05-21,1.47
Slovenia,SVN,2023-05-28,14.54
Slovenia,SVN,2023-06-04,6.41
Slovenia,SVN,2023-06-11,2.77
Slovenia,SVN,2023-06-18,9.25
Slovenia,SVN,2023-06-25,17.54
Slovenia,SVN,2023-07-02,17.47
Slovenia,SVN,2023-07-09,3.9
Slovenia,SVN,2023-07-16,25
Slovenia,SVN,2023-07-23,0.45
Slovenia,SVN,2023-07-30,2.78
Slovenia,SVN,2023-08-06,1.93
Slovenia,SVN,2023-08-13,5.84
Slovenia,SVN,2023-08-20,6.58
Slovenia,SVN,2023-08-27,8.57
Slovenia,SVN,2023-09-03,-5.01
Slovenia,SVN,2023-09-10,1.97
Slovenia,SVN,2023-09-17,-1.17
Slovenia,SVN,2023-09-24,9.91
Slovenia,SVN,2023-10-01,4.74
Slovenia,SVN,2023-10-08,2.56
Slovenia,SVN,2023-10-15,3.72
Slovenia,SVN,2023-10-22,15.65
Slovenia,SVN,2023-10-29,11.08
Slovenia,SVN,2023-11-05,12.1
Slovenia,SVN,2023-11-12,6.91
Slovenia,SVN,2023-11-19,8.94
Slovenia,SVN,2023-11-26,20.9
Slovenia,SVN,2023-12-03,11.98
Slovenia,SVN,2023-12-10,20.64
Slovenia,SVN,2023-12-17,20.83
Slovenia,SVN,2023-12-24,20.27
Slovenia,SVN,2023-12-31,21.83
South Africa,ZAF,2020-01-05,1.08
South Africa,ZAF,2020-01-12,2.71
South Africa,ZAF,2020-01-19,0.8
South Africa,ZAF,2020-01-26,-4.6
South Africa,ZAF,2020-02-02,0.33
South Africa,ZAF,2020-02-09,6.32
South Africa,ZAF,2020-02-16,1.41
South Africa,ZAF,2020-02-23,2.42
South Africa,ZAF,2020-03-01,-5.51
South Africa,ZAF,2020-03-08,3.59
South Africa,ZAF,2020-03-15,1.25
South Africa,ZAF,2020-03-22,-0.46
South Africa,ZAF,2020-03-29,-5.35
South Africa,ZAF,2020-04-05,-10.72
South Africa,ZAF,2020-04-12,-9.98
South Africa,ZAF,2020-04-19,-10.98
South Africa,ZAF,2020-04-26,-16.12
South Africa,ZAF,2020-05-03,-19.87
South Africa,ZAF,2020-05-10,-15.33
South Africa,ZAF,2020-05-17,-13.67
South Africa,ZAF,2020-05-24,-11.06
South Africa,ZAF,2020-05-31,-10.53
South Africa,ZAF,2020-06-07,-9.9
South Africa,ZAF,2020-06-14,-5.73
South Africa,ZAF,2020-06-21,7.75
South Africa,ZAF,2020-06-28,12.2
South Africa,ZAF,2020-07-05,18.52
South Africa,ZAF,2020-07-12,35.63
South Africa,ZAF,2020-07-19,51.32
South Africa,ZAF,2020-07-26,54.38
South Africa,ZAF,2020-08-02,39.2
South Africa,ZAF,2020-08-09,27.89
South Africa,ZAF,2020-08-16,17.73
South Africa,ZAF,2020-08-23,16.73
South Africa,ZAF,2020-08-30,9.04
South Africa,ZAF,2020-09-06,4.81
South Africa,ZAF,2020-09-13,1.3
South Africa,ZAF,2020-09-20,-2.33
South Africa,ZAF,2020-09-27,1.3
South Africa,ZAF,2020-10-04,-5.76
South Africa,ZAF,2020-10-11,4.97
South Africa,ZAF,2020-10-18,8.99
South Africa,ZAF,2020-10-25,7.32
South Africa,ZAF,2020-11-01,2.02
South Africa,ZAF,2020-11-08,6.22
South Africa,ZAF,2020-11-15,13.33
South Africa,ZAF,2020-11-22,13.6
South Africa,ZAF,2020-11-29,4.64
South Africa,ZAF,2020-12-06,16.67
South Africa,ZAF,2020-12-13,31
South Africa,ZAF,2020-12-20,37.47
South Africa,ZAF,2020-12-27,69.1
South Africa,ZAF,2021-01-03,95.39
South Africa,ZAF,2021-01-10,127.14
South Africa,ZAF,2021-01-17,164.52
South Africa,ZAF,2021-01-24,136.44
South Africa,ZAF,2021-01-31,74.4
South Africa,ZAF,2021-02-07,47.35
South Africa,ZAF,2021-02-14,28.13
South Africa,ZAF,2021-02-21,24.91
South Africa,ZAF,2021-02-28,17.59
South Africa,ZAF,2021-03-07,14.63
South Africa,ZAF,2021-03-14,14.92
South Africa,ZAF,2021-03-21,9.38
South Africa,ZAF,2021-03-28,10.87
South Africa,ZAF,2021-04-04,11.15
South Africa,ZAF,2021-04-11,10.41
South Africa,ZAF,2021-04-18,12.79
South Africa,ZAF,2021-04-25,11.47
South Africa,ZAF,2021-05-02,11.58
South Africa,ZAF,2021-05-09,11.07
South Africa,ZAF,2021-05-16,13.51
South Africa,ZAF,2021-05-23,13.04
South Africa,ZAF,2021-05-30,19.37
South Africa,ZAF,2021-06-06,23.49
South Africa,ZAF,2021-06-13,23.08
South Africa,ZAF,2021-06-20,19.61
South Africa,ZAF,2021-06-27,37.07
South Africa,ZAF,2021-07-04,50.36
South Africa,ZAF,2021-07-11,60.74
South Africa,ZAF,2021-07-18,90.81
South Africa,ZAF,2021-07-25,85.56
South Africa,ZAF,2021-08-01,78.27
South Africa,ZAF,2021-08-08,55.92
South Africa,ZAF,2021-08-15,41.41
South Africa,ZAF,2021-08-22,46.45
South Africa,ZAF,2021-08-29,40.66
South Africa,ZAF,2021-09-05,39.28
South Africa,ZAF,2021-09-12,26.41
South Africa,ZAF,2021-09-19,18.12
South Africa,ZAF,2021-09-26,15.62
South Africa,ZAF,2021-10-03,10.48
South Africa,ZAF,2021-10-10,6.12
South Africa,ZAF,2021-10-17,10.41
South Africa,ZAF,2021-10-24,8.04
South Africa,ZAF,2021-10-31,3.64
South Africa,ZAF,2021-11-07,9.66
South Africa,ZAF,2021-11-14,11.7
South Africa,ZAF,2021-11-21,8.5
South Africa,ZAF,2021-11-28,7.85
South Africa,ZAF,2021-12-05,13.99
South Africa,ZAF,2021-12-12,11.48
South Africa,ZAF,2021-12-19,23.22
South Africa,ZAF,2021-12-26,28.55
South Africa,ZAF,2022-01-02,31.8
South Africa,ZAF,2022-01-09,20.83
South Africa,ZAF,2022-01-16,21.02
South Africa,ZAF,2022-01-23,12.97
South Africa,ZAF,2022-01-30,8.91
South Africa,ZAF,2022-02-06,9.31
South Africa,ZAF,2022-02-13,5.06
South Africa,ZAF,2022-02-20,5.21
South Africa,ZAF,2022-02-27,7.5
South Africa,ZAF,2022-03-06,6.11
South Africa,ZAF,2022-03-13,6.7
South Africa,ZAF,2022-03-20,4.78
South Africa,ZAF,2022-03-27,7.59
South Africa,ZAF,2022-04-03,6.06
South Africa,ZAF,2022-04-10,3.18
South Africa,ZAF,2022-04-17,14.84
South Africa,ZAF,2022-04-24,9.59
South Africa,ZAF,2022-05-01,10.13
South Africa,ZAF,2022-05-08,12.18
South Africa,ZAF,2022-05-15,12.66
South Africa,ZAF,2022-05-22,7.51
South Africa,ZAF,2022-05-29,14.13
South Africa,ZAF,2022-06-05,10.01
South Africa,ZAF,2022-06-12,6.38
South Africa,ZAF,2022-06-19,7.11
South Africa,ZAF,2022-06-26,4.28
South Africa,ZAF,2022-07-03,6.55
South Africa,ZAF,2022-07-10,1.62
South Africa,ZAF,2022-07-17,0.15
South Africa,ZAF,2022-07-24,-1.12
South Africa,ZAF,2022-07-31,1.61
South Africa,ZAF,2022-08-07,0.04
South Africa,ZAF,2022-08-14,-1.63
South Africa,ZAF,2022-08-21,0.09
South Africa,ZAF,2022-08-28,3.1
South Africa,ZAF,2022-09-04,2.62
South Africa,ZAF,2022-09-11,2.52
South Africa,ZAF,2022-09-18,1.42
South Africa,ZAF,2022-09-25,0.24
South Africa,ZAF,2022-10-02,2.57
South Africa,ZAF,2022-10-09,4.85
South Africa,ZAF,2022-10-16,3.37
South Africa,ZAF,2022-10-23,-0.62
South Africa,ZAF,2022-10-30,-4.29
South Africa,ZAF,2022-11-06,-0.91
South Africa,ZAF,2022-11-13,0.12
South Africa,ZAF,2022-11-20,2.96
South Africa,ZAF,2022-11-27,2.32
South Africa,ZAF,2022-12-04,0.38
South Africa,ZAF,2022-12-11,-0.6
South Africa,ZAF,2022-12-18,2.81
South Africa,ZAF,2022-12-25,-1.52
South Africa,ZAF,2023-01-01,1.85
South Africa,ZAF,2023-01-08,-2.14
South Africa,ZAF,2023-01-15,10.52
South Africa,ZAF,2023-01-22,12.47
South Africa,ZAF,2023-01-29,9.02
South Africa,ZAF,2023-02-05,1.36
South Africa,ZAF,2023-02-12,-1.03
South Africa,ZAF,2023-02-19,1.49
South Africa,ZAF,2023-02-26,4.11
South Africa,ZAF,2023-03-05,1.3
South Africa,ZAF,2023-03-12,7.78
South Africa,ZAF,2023-03-19,3.1
South Africa,ZAF,2023-03-26,6
South Africa,ZAF,2023-04-02,1.62
South Africa,ZAF,2023-04-09,3.75
South Africa,ZAF,2023-04-16,5.89
South Africa,ZAF,2023-04-23,2.93
South Africa,ZAF,2023-04-30,5.82
South Africa,ZAF,2023-05-07,1.1
South Africa,ZAF,2023-05-14,4.21
South Africa,ZAF,2023-05-21,7.21
South Africa,ZAF,2023-05-28,14.08
South Africa,ZAF,2023-06-04,12.73
South Africa,ZAF,2023-06-11,8.13
South Africa,ZAF,2023-06-18,2.69
South Africa,ZAF,2023-06-25,0.81
South Africa,ZAF,2023-07-02,-1.17
South Africa,ZAF,2023-07-09,-1.95
South Africa,ZAF,2023-07-16,7.62
South Africa,ZAF,2023-07-23,1.35
South Africa,ZAF,2023-07-30,3.35
South Africa,ZAF,2023-08-06,1.37
South Africa,ZAF,2023-08-13,1.41
South Africa,ZAF,2023-08-20,-0.04
South Africa,ZAF,2023-08-27,-4.88
South Africa,ZAF,2023-09-03,-2.68
South Africa,ZAF,2023-09-10,-3.94
South Africa,ZAF,2023-09-17,0.93
South Africa,ZAF,2023-09-24,-0.05
South Africa,ZAF,2023-10-01,0.32
South Africa,ZAF,2023-10-08,-0.08
South Africa,ZAF,2023-10-15,-0.42
South Africa,ZAF,2023-10-22,1.26
South Africa,ZAF,2023-10-29,0.32
South Africa,ZAF,2023-11-05,3.01
South Africa,ZAF,2023-11-12,3.03
South Africa,ZAF,2023-11-19,0.27
South Africa,ZAF,2023-11-26,13.51
South Africa,ZAF,2023-12-03,4.01
South Africa,ZAF,2023-12-10,0.38
South Africa,ZAF,2023-12-17,-1.44
South Africa,ZAF,2023-12-24,0.33
South Africa,ZAF,2023-12-31,-2.33
South Korea,KOR,2020-01-05,5.72
South Korea,KOR,2020-01-12,3.18
South Korea,KOR,2020-01-19,5.19
South Korea,KOR,2020-01-26,7.99
South Korea,KOR,2020-02-02,6.98
South Korea,KOR,2020-02-09,9.86
South Korea,KOR,2020-02-16,5.22
South Korea,KOR,2020-02-23,1.18
South Korea,KOR,2020-03-01,2.42
South Korea,KOR,2020-03-08,2.81
South Korea,KOR,2020-03-15,3.8
South Korea,KOR,2020-03-22,4.02
South Korea,KOR,2020-03-29,2.02
South Korea,KOR,2020-04-05,0.85
South Korea,KOR,2020-04-12,7.83
South Korea,KOR,2020-04-19,4.13
South Korea,KOR,2020-04-26,3.96
South Korea,KOR,2020-05-03,9.45
South Korea,KOR,2020-05-10,3.28
South Korea,KOR,2020-05-17,1.19
South Korea,KOR,2020-05-24,4.31
South Korea,KOR,2020-05-31,1.46
South Korea,KOR,2020-06-07,8.66
South Korea,KOR,2020-06-14,8.08
South Korea,KOR,2020-06-21,5.21
South Korea,KOR,2020-06-28,6.29
South Korea,KOR,2020-07-05,6.43
South Korea,KOR,2020-07-12,3.1
South Korea,KOR,2020-07-19,7.76
South Korea,KOR,2020-07-26,6.75
South Korea,KOR,2020-08-02,4.52
South Korea,KOR,2020-08-09,3.3
South Korea,KOR,2020-08-16,11.5
South Korea,KOR,2020-08-23,15.74
South Korea,KOR,2020-08-30,13.3
South Korea,KOR,2020-09-06,7.56
South Korea,KOR,2020-09-13,8.29
South Korea,KOR,2020-09-20,9.57
South Korea,KOR,2020-09-27,8.34
South Korea,KOR,2020-10-04,6.32
South Korea,KOR,2020-10-11,9.73
South Korea,KOR,2020-10-18,5.68
South Korea,KOR,2020-10-25,8.99
South Korea,KOR,2020-11-01,9.3
South Korea,KOR,2020-11-08,8.41
South Korea,KOR,2020-11-15,8.06
South Korea,KOR,2020-11-22,6.54
South Korea,KOR,2020-11-29,2.62
South Korea,KOR,2020-12-06,8.79
South Korea,KOR,2020-12-13,4.18
South Korea,KOR,2020-12-20,0.56
South Korea,KOR,2020-12-27,3.55
South Korea,KOR,2021-01-03,3.93
South Korea,KOR,2021-01-10,2.09
South Korea,KOR,2021-01-17,3.37
South Korea,KOR,2021-01-24,1.67
South Korea,KOR,2021-01-31,-2.86
South Korea,KOR,2021-02-07,0.97
South Korea,KOR,2021-02-14,-1.28
South Korea,KOR,2021-02-21,3.77
South Korea,KOR,2021-02-28,0.13
